,url,text,x,y
226,https://grafik.co.nz,Designer / Developer,-6.822472,7.335879
227,https://vinzenzaubry.com,Digital archive of media artist and designer Vinzenz Aubry.,-6.952641,6.3163896
228,https://alright.studio,"Since 2017, Alright Studio is a deliberate and dynamic, full-service creative agency with a design &amp; technology focus. Based in Brooklyn, NY operating globally.",-8.667151,4.1820993
229,https://studiodumbar.com,"Studio Dumbar/DEPT® is an international design agency specialised in visual branding and online branding, located in Rotterdam.",-6.3674917,6.398517
230,https://ttato.design,We work hand in hand with talented designers from around the world to create beautiful and timeless products.,-4.6914783,9.130882
231,https://taliacotton.com,"Talia Cotton is a designer, coder, and educator who specializes in the intersection of brand identities and technology. She is leads the design and development of data-driven and algorithmic brand identities and websites at Pentagram in New York City, and teaches Core Interaction at Parsons School of Design.",-5.934521,6.2902927
232,https://www.yonk.online,"Hello there! We are YONK, a 3D studio based in The Hague (NL). We specialise in using Virtual Reality sculpting software to create 3D character design and animations to be used in advertising, video clips, identity, face filters and a lot more. This tool has helped us develop a unique maximalist and whimsical style paired with tangible textures and vivid colours. We aim to create work that steers away from conventional 3D and is entirely playful, dream-like and sometimes, damn right weird!",-5.2398453,9.432823
233,https://haha.services,A FULL SERVICE DESIGN AND DEVELOPEMENT STUDIO IN NYC,-7.0835257,10.614296
234,https://armarchitecture.com.au,"ARM Architecture is an award-winning architecture, urban design and interior design practice. We work around Australia and are known for our scholarship and creativity. We enrich our design work by incorporating aspects of each project’s culture, environment, history and character as well as its purpose. The outcomes are individual and distinctive. Each could exist nowhere else, and for nobody else.",-4.7867703,8.852666
235,https://www.metalab.com,"MetaLab helps some of the world’s top companies—like Slack and Google—design, build, and ship amazing products and services.",-5.770506,8.445796
236,https://anthonyzukofsky.com,"ANTHONY ZUKOFSKY (b.1992) (he/him) is a graphic designer, educator and writer in New York, NY, building dynamic identity systems and interactive projects for...",-7.4261,6.5192103
237,http://www.hansje.net,"Graphic designer Hansje van Halem (1978, pronunciation: [hans-yeh]) gathered recognition with her distinctive typography and geometric, almost psychedelic...",-5.9707403,7.097046
238,http://hansje.net,"graphic design, typography, pattern, type",-1.1040443,7.259845
239,https://portorocha.com,PORTO ROCHA is a New York-based design and branding agency developing creative and strategic work that engages deeply with the world we live in.,-0.7742405,5.068338
240,https://wildcosmos.studio,"Brand Strategy &nbsp; &nbsp;Graphic Design &nbsp; &nbsp;Community &nbsp; &nbsp; Wild Cosmos is a story-driven creative studio based in Malmö, Sweden.&nbsp; ( OUR...",-6.296113,4.8212123
241,https://tautau.co,"Product Designer fluent with UX &amp; UI, running collaborative design workshops and user testing. Able to communicate design ideas and prototype with open web programming languages. Experienced in branding  and development of visual identities.",-6.814207,4.452885
242,https://laurelschwulst.com,"Artist, writer, &amp; professor creating special environments for curiosity, learning, and reflecting. Currently teaching 'Graphic Design: Link' at Princeton.",-6.553119,9.604158
243,http://www.pieterjangrandry.com,Berlin based graphic designer from Belgium,-3.764697,8.411002
244,https://lydiawhite.info,"Lydia White is lead product designer at Tumblr, Inc in New York City. She also takes pictures and runs a half dome retreat called the Shell House.",-10.111792,5.3889503
245,http://www.createwithmalte.de,"Malte Weber is a Designer from Berlin. He is working at the intersection between Computer Science, Psychology and Design.",-6.701295,7.196543
246,https://ewalthert.com,"Edgar Walthert's studio practice is typedesign while still maintaining a strong interest in graphic design. His strengths are at their best in combination, for instance, when a corporate identity benefits from a cutsom typeface.",-8.290992,4.5365214
247,https://dirk-erdmann.com,"Interaction Designer living in the quarantine world. Mostly motion, sonic and visual experiences. New Media student at the UdK Berlin.",-7.244,5.2528605
248,https://studio-sml.com,"Studio S/M/L ist ein in Berlin ansässiges Gestaltungsbüro, spezialisiert auf Corporate Design, Editorial Design und kreative Designstrategien.",-8.588057,9.027493
249,https://www.markuslerner.com,"Interaction Designer, Creative Coder",-7.499928,5.99177
250,https://y-u-k-i-k-o.com,"Yukiko is a Berlin-based creative agency specialising in creative direction, art direction, brand strategy, concept generation and graphic design for commercial and cultural clients alike.",-7.583628,8.129776
251,https://2x4.org,"We develop brand strategy, content, and design systems for creative partners everywhere.",-4.978848,7.6935773
252,https://www.xxix.co,"Twenty Nine is a design and technology studio building brands, products, and experiences based mostly in New York City and Berlin.",-6.760598,5.2382426
253,https://localprojects.com,"Local Projects is an exhibition and media design firm for museums and public spaces. While innovation drives much of today’s design, we’re interested in creating projects that endure.",-4.5174475,7.062403
254,https://jansindler.com,"jansindler.com, Type, Jan, Šindler, Design, RoboFont, code, Czechia, Haag, Prague, Netherlands, KABK, Type and Media, TM, TM2020, Afrikola, Integra, rotor, variable, VTT, hinting",-4.490326,9.231489
255,https://troyleinster.com,Troy Leinster is an Australian typeface designer working in New York City.,-3.391282,8.100337
256,https://nicholaschristowitz.com,Nicholas Christowitz is a graphic designer. He's one half of Http Studio and one third of Father Coffee. Berlin and busy.,-8.578422,6.0819488
257,https://mad.ac,"MAD designs and develops digital products. We're a team of strategists, designers and technologists that unlocks creative potential in progressive organisations.",-6.311551,8.688904
258,https://http.studio,Design and development for glowing rectangles,-8.857356,8.886016
259,https://www.hi-malta.com,This is Romina Malta's professional site. She is an art director with focus on illustration and sound design. ,-8.196381,3.4850569
260,http://www.wearecomposite.co,We design things that captivate and engage real people.,-4.9948597,8.472425
261,https://wkshps.com,"Wkshps is a multidisciplinary design workshop that crafts identities for art institutions, public spaces, non-profits, and global brands alike.",-8.263938,8.44402
262,https://noideas.website,"No Ideas is a graphic design studio in Brooklyn, New York. We create identities, websites, printed matter, editorial design and art direction for commercial and cultural clients.",-6.480413,8.939395
263,https://othermeans.us,Other Means is a graphic design studio in New York.,-0.5951805,7.5036674
264,https://www.wearecollins.com,COLLINS is a brand experience design company based in New York and San Francisco.,-7.456519,10.031493
265,https://buck.co,"BUCK is a global creative company that brings brands, stories, and experiences to life through art, design, and technology.",-7.1345544,8.542353
266,https://bewe.me,Design + programming,-6.0329337,3.8647037
267,https://designsystems.international,Deeply technical design studio where communications meet systematic principles.,-4.243046,6.3419333
268,https://dashdigital.studio,"Designed to engage. Built to connect. Driven by research &amp; strategy, we're a digital design studio that helps reimagine how customers connect to your brand.",-5.740049,10.414824
269,https://joschabruening.eu,This is the Portfolio of Joscha Bruening. He is a very good Designer. Some say even the best.,-9.735939,8.188772
270,https://www.jonathansplitlog.com,"Jonathan Splitlog is a product designer and collaborator in Chicago, IL working at Instrument on interface design for Google. Work Interface Design",-5.577106,5.0469933
271,https://underware.nl,"Zealotry wouldn’t be an inappropriate collective noun for Underware. They not only design typefaces, they live type — they educate about type, they publish about type, they talk about type, they want (and organise) others to talk about type.",-4.650274,3.9243305
272,https://bb.agency,"We are a full-service creative agency specialized in crafting human-centric digital experiences. Our process includes services such as branding, user experience and user interface design with frontend development and cms integration.",-2.9326909,6.2164173
273,http://alexchavot.fr,"alex,Alex,ALEX,chavot,Chavot,CHAVOT,ENSBA,Lyon,portfolio,graphiste,graphisme,indépendant,indépendant,typo,typographie,typeface,graphic,design,poster,affiches,photo,photographie",-4.6817455,10.372846
274,https://portfolio-dananthony.vercel.app,Web designer and front-end web developer,-7.133631,9.874261
275,https://paperfox.com.au,Web Design | Web Development | Berlin | Melbourne,-5.889845,9.572432
276,https://www.lo-ol.design,"LO-OL type is a studio specialised in Latin, Hangeul and visual design revolving around typography and type design. The studio is located in Geneva, Switzerland.",-6.2228575,11.524774
277,https://hottype.co,"Hot Type is a type foundry and design studio established by Marko Hrastovec. We design, produce and sell retail and custom typefaces.",-4.057731,9.315072
278,https://www.typemates.com,"Passionate type designers nearby Hamburg and Munich. Black and white experts, distributing typefaces of our font collection and design exclusive Custom Fonts.",-6.045338,11.743433
279,https://klim.co.nz,"Klim Type Foundry is an independent typeface design studio led by Kris Sowersby and is based in Wellington, New Zealand. We sell a wide range of fonts online and undertake custom typographic work for international clients.",-8.254372,8.066124
280,https://www.typotheque.com,"Typotheque type foundry, get unique, high quality fonts for print and screens directly from the designers. We also create custom (bespoke) fonts for most world's languages.",-6.7241473,4.7571106
281,https://processtypefoundry.com,"The Process Type Foundry is a small, internationally recognized typeface design studio based in the Twin Cities of Minneapolis and St. Paul, Minnesota.",-7.390182,7.8012667
282,https://order.design,"Order Type Foundry designs and releases practical typefaces for longterm applications. Research, intention, and detail define our process.",-8.46993,9.104451
283,https://type.land,"Typeland is an independent type design studio based in London. We offer retail fonts exclusively through our own website. We also develop custom fonts, work on commissioned projects, and specialise in multi-script design and production.",-8.579997,5.5690455
284,https://mass-driver.com,Typeface design and font production studio. Mass-Driver works across disciplines to create high quality original fonts.,-8.111767,7.7300777
285,https://tipografia.com.ar,"I’m a designer that works between type and software, bringing solutions to type foundries and other designers by helping them to improve their productivity trough streamlined workflows and ad-hoc tools.",-4.0911536,5.151163
286,http://www.martijndeheer.nl,"Martijn de Heer is founder of â€“ and designer / creative coder at Apt Opt Out. Co-founder of SUSLIB. Coding teacher at the Royal Academy of Art, The Hague.",-5.20622,5.268364
287,http://aptoptout.studio,"A cross-disciplinary design studio, based in The Hague",-4.643638,10.320487
288,https://www.deniselu.com,"denise lu, graphics, data visualization, data vis, maps, charts, gis, visual journalist, developer, data, washington post, new york times, northwestern university, design, code",-3.5559058,7.84567
289,https://emilkowal.ski,"I'm a developer interested in design, currently building ui at Compound.",-4.7096925,9.421487
290,https://www.unwind.nl,"Unwind offers consulting, project management, technology and design in the field of new media.",-0.7712477,5.1774845
291,https://janareddemann.de,Graphic design and development.,-3.201712,7.827188
292,https://www.tyfromtheinternet.com,"Graphic design, type design, photography, and the occasional video production, in Ithaca, New York.",-3.8341618,5.571755
293,https://margothofmans.com,Visual Artist - 3D Designer - Photogrammetry,-2.3047802,9.499031
294,https://baubauwerk.com,"Hey, we're Baubauwerk, a branding &amp; design studio in Berlin.&nbsp;We build identities, we build websites and develop integrated communication through concept development, awesome creativity and outstanding graphic design.",-8.689513,8.667704
295,https://mohanvadivel.com,"Product designer, building interface for software medium.",-8.138007,9.421534
296,https://www.revolvertype.com,"Revolver Type Foundry - High quality fonts, lettering and custom type design.",-5.0247455,5.562127
297,https://www.typearture.com,"Typeface design that is more that it's visuals, Typearture merges fonts with concepts, culture, illustration, experiment and a touch a humor.",-4.2501583,9.024047
298,https://blazetype.eu,Type Design foundry | We design fonts for blazing hot projects!,-8.101113,8.987234
299,https://max.dev,"Max Schoening is a software designer working on tools for thought, creative expression, and planet scale computing.",-7.3610897,7.930919
300,https://formal-settings.com,"Formal Settings is a type and graphic design studio specialising in editorial design, identity and type driven visual communication.",-2.129547,8.598833
301,https://objekteunserertage.com,Designed in Berlin &amp; Made in Germany,-7.961532,8.807509
302,https://wild.as,"We bring together innovation, design, technology and business strategy to build award-winning websites, apps, and digital content.",-6.1957054,8.348305
303,https://studiofreight.com,"A design studio built on principle. We grow brands by making them easy to understand and impossible to ignore. Our creative experts support with branding, art direction, strategy, web design, web development, packaging, copywriting, lettering, illustration, photography, murals, signage, video, and beyond.",-6.5259657,6.5679774
304,https://combo.co,Combo is an independent branding and innovation agency using strategy and design to unlock what’s next.,-2.9417796,9.353451
305,https://tom.so,"Tom Hackshaw is a school teacher and designer from Hokkaido, Japan. Currently based in Tāmaki Makaurau, Aotearoa.",-0.53037673,6.651932
306,https://www.publictype.us,Public is a collective of typeface and graphic designers. We have a boundless interest in constructing form to communicate. We are for curious discovery. We are advocates for type design. We work on custom typefaces for companies of all shapes and sizes. We count on a better tomorrow. We are Public.,-4.4189854,8.488083
307,https://cosmicshelter.com,Cosmic Shelter is a creative hub and digital studio. At the crossroad of engineering and art. We design and produce digital experiences that provoke emotions through tech.,-6.76779,6.7873216
308,https://nurecas.com,"visual,interaction,innovator,electronics,programming,NFT,art,creativity,crypto art,blockchain,augmented reality,virtual reality,artificial intelligence,ai,3d,patent,artist,design,designer",-9.24216,4.7630563
309,https://www.paragraph.design,"→ Paragraph is the multidisciplinary design practice of Oliver Matzner, focusing on Branding, Editorial and Generative Design.We create digital experiences and analog sensations with an holistic design approach.",-7.9022546,9.066105
310,https://laurenthorson.com,Lauren Thorson is a designer.,-5.420649,9.22944
311,https://lynnsohn.com,"Lynn Oh is a graphic designer based in New York City focusing on brand identity, type design, motion graphics, editorial, and interaction design....",-5.191977,8.897598
312,https://www.ppolder.com,"Philipp Polder is a multidisciplinary designer, webdeveloper and consultant specializing in unconventional online presences",-4.095356,10.211053
313,http://www.alphabet-type.com,Alphabet Type is a font production and type technology studio from Berlin offering tools and services for type designers and foundries.,-6.176167,8.792814
314,https://www.oooz.club,OOOZ is a multidisciplinary design club based in cologne. We love to design from 60 up to 1000 bpm.,-4.8004494,9.754856
315,http://christopherprinz.com,Christopher Prinz is an Omaha based industrial designer seeking to expose extreme and rarely visible possibilities of materials and processes associated with manufacturing and construction.,-6.1827273,10.04055
316,https://juno-hamburg.com,"JUNO is a design-driven branding agency for the digital age from Hamburg, Germany.",-5.3085146,6.000168
317,https://pg-webstudio.de,"Webdesign für Göttingen und Umgebung, ob Wordpress, Drupal, Grav, Contao oder Joomla, SEO....",-7.102822,8.902859
318,https://justified.studio,A design &amp; technology studio helping brands create impact.,-8.639258,8.123427
319,https://lucaiiriti.com,"I’m a multidisciplinary designer and art director currently based in Berlin. Specialised in visual communication, I craft meaningful brands through effective ideas and strategic thinking.",-6.509664,9.99218
320,https://erichu.info,Eric Hu studio is the creative consultancy and design practice of New York art director Eric Hu.,-7.4805927,10.333395
321,https://alotofmoving.parts,"A design studio that tells stories about complicated systems at the intersection of architecture, culture, and technology.",-3.2657213,10.21699
322,https://seththompson.org,"Seth Thompson is the principal of A Lot of Moving Parts, a design and technology studio. He lives in Brooklyn, NY.",-2.7413058,10.520812
323,https://baukevanderlaan.eu,"Bauke designs and develops publications, identities, typefaces and digital products.",-1.1569309,5.7339044
324,https://field.io,"FIELD.IO is an Artistic Practice for Experimental Design in London. We combine art + technology to create immersive audio-visual experiences, and powerful new formats of visual communication.",-5.172781,10.548511
325,https://field.systems,"FIELD.SYSTEMS is an Artistic Practice for Experimental Design in London. We combine art + technology to create immersive audio-visual experiences, and powerful new formats of visual communication.",-3.3016894,9.899716
326,https://luizzanotello.com,Media artist and designer,-4.9186983,6.194734
327,https://fonts.studiofeixen.ch,Studio Feixen Fonts is a type foundry founded by the Swiss design studio Studio Feixen.,-7.532566,3.8451488
328,https://christoph.koe.berlin,Type Design &amp; Font Engineering,-4.2046385,2.9532526
329,https://justanotherfoundry.com,"Founded in 2004, Just Another Foundry is oper­ated by Tim Ahrens and Shoko Mugikura – a type designer and a typo­graph­er, respect­ively. Despite our unas­sum­ing name, we are uncom­monly skilled in the design and produc­tion of text and display fonts for print and screen. In addi­tion to devel­op­ing our retail library, we provide custom and custom­ised typefaces for small and large clients alike. As one of the first webfont providers, we consider on-screen use of our fonts as import­ant as print. Our exper­i­ence in dealing with licens­ing and tech­no­lo­gical issues of new media helps us develop the ideal font package for your project.",-6.8412538,10.510008
330,https://liuleslie.github.io,"Portfolio website of Leslie Liu, print and interaction designer.",-4.6642737,8.861214
331,https://eric.young.li,Eric Li is a designer and software engineer based in New York.,-6.8189454,9.205122
332,https://im-burrow.com,Burrow is a interdisciplinary design studio based in Berlin,-7.945877,7.272676
333,https://javierunknos.com,"JAVIER UNKNOS is a multidisciplinary designer currently based between Madrid &amp; Valencia specialy focused on type design and visual comunication for wide range of international clients in diverse fields such cultural, art, fashion, music and audiovisual industries.",-6.3254776,2.6135478
334,https://pavellaptev.github.io,Pavel Laptev — digital designer,-3.645294,11.369346
335,http://charlielemaignan.com,Graphic &amp; interactive designer focused on motion and typography. For inquiries say hi@charlielemaignan.com,-6.640472,11.163665
336,https://grantcuster.com,Designer and engineer focused on new and alternative interfaces.,-1.6735644,4.7314305
337,https://arrowtype.com,Design and development for modern typography,-4.700863,10.182432
338,https://typefaces.pizza,Pizza Typefaces is an independent type design foundry. We bake and distribute flavored and custom fonts.,-3.9804447,9.387176
339,https://atelier-e.net,Creative studio for experimental &amp; electronic media. Strong &amp; aesthetic background in digital art &amp; design in both the visual &amp; the auditive spectrum.,-7.6442475,6.337474
340,https://atelier-anchor.com,graphic &amp; typeface design studio in shanghai. we make typeface as A narrative.,-7.1968055,9.495138
341,https://www.schick-toikka.com,Schick Toikka is a type foundry and graphic design studio established in 2010 by Florian Schick and Lauri Toikka.,-7.4336,10.191829
342,https://www.openpurpose.com,"International multidisciplinary design agency based in Stockholm, Sweden.",-8.093083,7.5163074
343,https://www.wayward.group,"Wayward runs a group of companies founded by designer, Blank.",-7.617888,5.2226734
344,https://www.greylarson.com,"Grey Larson is a graphic designer in Salt Lake City, Utah.",-5.650616,9.713945
345,https://aftonkleingroup.com,"Afton Klein Group is a design agency that works with brands in industries including technology, sports, fashion, entertainment, architecture, and the cultural arts. We have a strong belief that design is a way of thinking; this is the methodology through which we establish visual and communication strategies to provide our clients with a clear voice within culture and the market.",-5.630322,11.112814
346,https://www.tim-peters.net,"bureau, creation, service, creative, design, studio, object, image, design, CGI, 3D, fashion, jewellery, cultural, museums, museum, studio, agence, office, art, crea, Antwerp, Antwerpen, Belgium, graphic, illustration, ad, art direction, motion, cgi, render, imagery, Tim Peters, Tim, Peters, Hasselt, Modemuseum Hasselt, Pukkelpop, Atelier 11, Wouters &amp; Hendrix, Eastpak",-3.0148342,6.0905623
347,http://fahrio.com,Fahri Özkaramanlı - Visual Communitaction Designer.,-7.1578236,7.824506
348,https://shira-inbar.com,"Shira Inbar is an independent graphic designer and image maker with an edge of motion graphics, living and working in New York.",-7.269607,9.126856
349,https://www.alyssax.com,"I'm Alyssa X, a designer, developer, and serial maker. I've built products with over 120K users, been 3 times a Product Hunt Maker of The Year finalist, featured on Fast Company, and more.",-7.956791,6.587429
350,https://www.hamishsmyth.com,"Archive of designer Hamish Smyth: Partner at Order, co-founder of Standards Manual, and former associate partner at Pentagram.",-1.7815745,9.223203
351,https://tipospereira.com,Tipos Pereira is a Type Foundry from the Brazilian designer Marcelo Magalhães. ,-6.02378,10.556986
352,https://bureau.cool,"A boutique design studio and digital partner. Bureau Cool develops bespoke solutions in close partnership with brands, artists or cultural institutions. The work spans from digital to physical and its intersection.",-9.222635,5.7099705
353,https://letterror.com,"Type design, lettering, tools",-4.470535,8.126036
354,https://silly.berlin,"We are a team of photographers, art directors and set designers. We develop concepts, construct sets and wrap our ideas in photos, videos and other visual output.",-5.2488456,10.105149
355,https://www.908video.de,"motion design,motion graphics,animation,2d animation,3d animation,video editing,color grading,graphics,graphics design,design,agency,multimedia,ar,augmented reality,film production,projects,short films,music videos,voice recording,character animation,compositing,character design",-4.4467454,9.16496
356,https://ryanbugden.com,Ryan Bugden is a typeface designer and graphic designer based in Brooklyn.,-3.6543553,5.478608
357,https://www.berndvolmer.com,"Bernd Volmer is a graphic and type designer from Germany, mainly working typefaces and printed matter. Offering strong concepts and expressive aesthetics.",-4.8299656,6.305067
358,https://anti.as,"ANTI Oslo. Award winning studio based in Oslo and Hamar, building brands through strategy, design, advertising, digital, broadcast, editorial content and social media.",-5.35389,9.629057
359,https://www.fraserstanley.com,"Fraser Stanley is a designer and developer working from Melbourne. He is a partner at New Association and co-founder of independent publisher, Spooky Books.",-2.5861032,5.2640977
360,https://rorykingetc.com,"Rory King is a multidisciplinary designer specializing in art direction, branding, identity development, and web design.",-4.433189,5.7993894
361,http://www.jakubstraka.info,Nancy Cain's Unique Bead Designs,-5.296892,4.4420333
362,https://xemantic.com,"Kazik Pogoda, creative technologist based in Berlin, producing interactive media art installations, generative design and robots",-6.7932267,9.362633
363,https://dmnsgn.me,"Technical Lead / Computational Designer / Creative Developer / Generative Artisan with Variable, formerly with UNIT9: computer graphics, generative art, data visualization, computational design, experiments, tools... Before growing an interest for computational design, I studied interactive development at Gobelins school in Paris.",-8.273645,4.4207864
364,https://yes.patrick.works,"↳ Focussed on meaningful and environmental friendly work, 𝗮𝗹𝘄𝗮𝘆𝘀 𝘁𝗵𝗶𝗻𝗸𝘀 𝗯𝗲𝘆𝗼𝗻𝗱 𝗯𝗼𝘂𝗻𝗱𝗮𝗿𝗶𝗲𝘀. Creative Developer, Frontend Developer, UX-/UI Consultant/Designer – literally everything you need, no joke! ⌁ Shopify ⌁ Shopware ⌁ Wordpress ⌁ Craft CMS ⌁",-10.15207,6.9451365
365,https://www.filamentgroup.com,Filament Group helps companies design and build super-fast responsive sites and web apps that are simple to use and accessible to everyone,-7.7620683,5.482243
366,https://liquid.city,"Liquid City is a design practice on the bleeding edge of XR, working with the world's top technology companies to define concepts of the future.",-5.5250835,10.917376
367,https://juerglehni.com,"art, design, technology, drawing, machine, drawing machine, spray-paint, chalk, vector, graphic, vector graphics, computing, physical computing, interaction, invention, human condition, tools",-7.7887077,10.600828
368,https://barbora-demovic.eu,"Barbora Demovičová — I’m a graphic designer currently based in Berlin. I'm working independently as well as in close collaboration with other designers and experts. Besides developing visual and design solutions for various clients, I’m interested in independent publishing, exhibiting, AR design, illustration and writing. You can check out some of my projects and texts. Feel free to contact me. I’m open to new inquiries and collaborations.",-2.6154292,6.5133767
369,https://khtype.com,"KH Type is a type foundry founded by Kurppa Hosk. We offer retail and bespoke typefaces along with other typography-related expertise, like wordmark refinements and art direction.",-4.7420974,7.338566
370,https://adapopowicz.com,design,-6.4434724,3.4854088
371,https://paulinelepape.com,Graphic and Type Design — Amsterdam,-5.6600995,8.151909
372,https://fercozzi.com,"Independent graphic and type designer based in Buenos Aires, Argentina. Retail and custom typefaces, cheese and wine.",-5.3391557,6.486084
373,https://www.sunyoungoh.com,"A portfolio website of Sun Young Oh, an independent graphic and type designer.",-6.1804166,9.847195
374,http://morganevantorre.com,Morgane Vantorre is a Graphic and Type designer based in Paris,-8.12538,8.724163
375,https://simongwinner.com,"Simon Gwinner is a Digital Designer from Switzerland, currently living in Berlin, Germany. Designing digital interfaces and thinking about possible futures. This is his very own (virtual) space. You are welcome. What would you like to see?",-6.6428657,9.69237
376,http://www.cj2b.work,"Je suis Justin Bihan, graphiste diplômé de l'EESAB - Rennes. Je réponds à des commandes de design graphique.",-7.2302647,5.794332
377,https://nibressergo.com,"Enthusiastic Motion Designer, curious about visual experiments, new technologies, and interactive design. ",-9.397693,6.49397
378,https://www.simonfosters.website,"I'm a designer who works with visual identities, user experiences, interfaces, systems and products.",-5.5182896,5.764742
379,https://giacomo.website,I am a Web &amp; Information designer.,-5.024763,7.718063
380,https://einsdreidrei.com,"Media Art, Light Installation, Physical Interaction Design, Interactive Experiences",-6.919258,9.529824
381,https://siyumao.com,"Siyu Mao is a graphic designer, whose artistic and research interest focus on exploring visual aesthetic in social context. Based in Berlin working worldwide.",-6.50913,5.5076256
382,https://garrying.com,"Garry Ing is a designer living and practicing in Toronto, Canada. Garrying.com was a collection of possible scenarios, confrontations, and false starts spanning a period between the present and near future.",-5.2043147,9.468522
383,https://manufacturaindependente.org,"Manufactura Independente, Libre Graphics &amp; Design Research Studio",-6.2301226,8.016235
384,https://adigital.agency,"Award-winning digital agency in the north west of England specialising in digital consultancy, bespoke website design and digital marketing.",-2.5087698,4.1503644
385,https://maximage.biz,"digital solutions,visual identities,books,posters,typefaces,graphic design,genève,zurich,paris",-6.629211,8.522621
386,https://optimo.ch,Optimo is a Swiss type foundry that designs and publishes premium typefaces through its online catalogue and also offer custom fonts and bespoke versions.,-6.02106,6.5708
387,https://vaska.com,"Jeffery Vaska is a Graphic Designer, Software Engineer and Creative Technologist originally from Seattle, Washington.",-6.1266785,4.4510384
388,https://sparta3.com,We make automated design systems for fun and profit.,-4.0815167,4.5512433
389,https://brycewilner.com,"Graphic design, type design, art, writing, teaching.",-4.610625,9.332817
390,https://daneden.me,"The personal site, blog, and portfolio of Daniel Eden, a designer writing and thinking about design systems.",-6.5182137,8.292601
391,https://justinjay.wang,"Justin Jay Wang is a designer and developer in San Francisco who believes in simple, honest communication.",-5.1110935,8.417704
392,https://ibmix.de,"Wir sind Consultancy, Digitalagentur, Design-Studio und Tech-Company in einem. Eine neue Art von Partner – inspiriert durch 100 Jahre Tech-Expertise.",-5.006053,8.305629
393,https://manuelbuerger.com,OUR DESIGN SOLUTIONS EMBRACE THE DISCOURSE OF SOCIAL AND CULTURAL SITUATIONS. The Laboratory of Manuel Bürger / Collaboratoires MB. Berlin / Paris. Visual Identities. Artdirection. Design.,-4.4925184,5.1599517
394,https://www.rileygardiner.com,"Riley Gardiner is a graphic designer based in Toronto, Canada. He also produces music under the name Crisis Actor.",-7.162749,4.717541
395,https://www.lilien-feld.de,"graphic design, web sites, design, communication, kommunikation exhibition, typography, logo, concept, ideas, unique, unconventional, Ausstellungsdesign, Berlin, Konzeption",-6.0374827,9.546295
396,https://jeanboehm.de,Jean Boehm is a designer and developer with a love for typography!,-2.0182636,5.065503
397,https://heikkilotvonen.com,"Heikki Lotvonen is a coder &amp; designer from Finland specialized in modular design and text art. He's the creator and developer of Glyph Drawing Club, a fun new tool for modular design.",-4.198106,4.827197
398,https://black-foundry.com,"We are Black[Foundry]. Combining design and technology, we create fonts that perform. Across borders, across touchpoints. For everyone and everywhere. Type des…",-5.257996,6.949646
399,https://v21.io,"v buckenham | artist / curator / game designer / creative technologist / etc | based in London, UK",-7.2634115,8.575793
400,https://gusmiller.com,"August W. Miller, Oregon-based interactive designer and developer.",-6.254665,9.032461
401,https://oof.studio,"We are an Oregon-based creative studio that specializes in the planning, design, and development of interactive experiences.",-10.655884,5.189869
402,https://designingfriction.com,mail@designingfriction.com,-6.147334,8.478005
403,https://linktr.ee,"Director, Interactive Designer, Educator, Friction Enthusiast, Mirror Soup Cook.",-5.0571313,3.7950687
404,https://old.roelwouters.com,"Roel works as an independent conditional designer / director in the field of interaction, media design and film.",-7.465329,5.0458484
405,https://www.studiohumm.com,"A collective of designers, strategists, and developers committed to crafting beautiful digital experiences and engaging brands.",-3.5811808,7.792664
406,https://madsbrodt.com,"I'm a front-end engineer from Copenhagen. I design, create and support",-4.5851474,9.231069
407,https://thisisreal.xyz,"3D,3d animation,3d web design,3D webDesign,3d website,art direction,creative,Render,web animation,Webdesign",-3.014667,4.943095
408,https://katharinanejdl.com,"Katharina Nejdl, graphic, design, development",-4.1286726,11.793989
409,http://elizabethgoodspeed.com,"Elizabeth Goodspeed is a graphic designer specializing in typography, branding, identity, and, editorial design.",-4.003772,4.3926845
410,https://ertekin.xyz,"I'm a multidisciplinary designer based in Istanbul, focusing on product design, visuals, identities etc.",-4.328943,4.0722203
411,https://www.syedrezaali.com,"Generative, Computational Design, UI, GUI, Minimal, Modern, Art, Photography, Beauty, Visual, Spatial, Architecture, New Media, Interactive, Installations, Computer Graphics, Graphic Design, openFrameworks, Processing, Cinder, Creative Coding",-2.7622066,7.3845024
412,http://kim-kleinert.digitale-grafik.com,Kim Kleinert is a designer an developer living an working in Hamburg.,-0.5013783,6.5287247
413,https://www.andrewnowacki.com,"Montreal-based developer, brand planner and designer helping ambitious brands and individuals appear as unique as they are.",-6.628439,7.1973834
414,https://hugohil.tech,"🧙‍♂️ hugohil is an independent creative technologist, designs &amp;&amp; builds modular tools &amp;&amp; parametric systems for digital experiences, conducts research &amp;&amp; development in the fields of immersive experiences, digital innovation, generative design, new medias.",-3.773965,8.214865
415,https://www.hbruvry.com,"Hi, I'm Hugo Bruvry – a media artist convinced that design and programming are intertwined. I intend to explore new ideas and aesthetics while overcoming preconceptions and technical limits.",-6.7418776,10.184006
416,https://bjoerngiesecke.com,"Björn Giesecke, graphicdesign",-2.9998372,8.8435955
417,https://andreazaccuri.com,"Andrea Zaccuri works at the intersection of design and creative development. He specialized digital projects for cultural and commercial clients, often in collaborations with other creatives, technologists, and studios.",-6.1084867,9.422988
418,https://notedesignstudio.se,"Based in Stockholm since 2008 and today working all over the world, Note is a forward-thinking design studio with a potent collective spirit.",-9.321075,6.659321
