url,text
https://hottype.co,"Hot Type is a type foundry and design studio established by Marko Hrastovec. We design, produce and sell retail and custom typefaces."
https://www.typemates.com,"Passionate type designers nearby Hamburg and Munich. Black and white experts, distributing typefaces of our font collection and design exclusive Custom Fonts."
https://klim.co.nz,"Klim Type Foundry is an independent typeface design studio led by Kris Sowersby and is based in Wellington, New Zealand. We sell a wide range of fonts online and undertake custom typographic work for international clients."
https://www.typotheque.com,"Typotheque type foundry, get unique, high quality fonts for print and screens directly from the designers. We also create custom (bespoke) fonts for most world's languages."
https://processtypefoundry.com,"The Process Type Foundry is a small, internationally recognized typeface design studio based in the Twin Cities of Minneapolis and St. Paul, Minnesota."
https://order.design,"Order Type Foundry designs and releases practical typefaces for longterm applications. Research, intention, and detail define our process."
https://type.land,"Typeland is an independent type design studio based in London. We offer retail fonts exclusively through our own website. We also develop custom fonts, work on commissioned projects, and specialise in multi-script design and production."
https://mass-driver.com,Typeface design and font production studio. Mass-Driver works across disciplines to create high quality original fonts.
https://tipografia.com.ar,"I’m a designer that works between type and software, bringing solutions to type foundries and other designers by helping them to improve their productivity trough streamlined workflows and ad-hoc tools."
http://www.martijndeheer.nl,"Martijn de Heer is founder of â€“ and designer / creative coder at Apt Opt Out. Co-founder of SUSLIB. Coding teacher at the Royal Academy of Art, The Hague."
http://aptoptout.studio,"A cross-disciplinary design studio, based in The Hague"
https://www.deniselu.com,"denise lu, graphics, data visualization, data vis, maps, charts, gis, visual journalist, developer, data, washington post, new york times, northwestern university, design, code"
https://emilkowal.ski,"I'm a developer interested in design, currently building ui at Compound."
https://www.unwind.nl,"Unwind offers consulting, project management, technology and design in the field of new media."
https://janareddemann.de,Graphic design and development.
https://www.tyfromtheinternet.com,"Graphic design, type design, photography, and the occasional video production, in Ithaca, New York."
https://margothofmans.com,Visual Artist - 3D Designer - Photogrammetry
https://baubauwerk.com,"Hey, we're Baubauwerk, a branding &amp; design studio in Berlin.&nbsp;We build identities, we build websites and develop integrated communication through concept development, awesome creativity and outstanding graphic design."
https://mohanvadivel.com,"Product designer, building interface for software medium."
https://www.revolvertype.com,"Revolver Type Foundry - High quality fonts, lettering and custom type design."
https://www.typearture.com,"Typeface design that is more that it's visuals, Typearture merges fonts with concepts, culture, illustration, experiment and a touch a humor."
https://blazetype.eu,Type Design foundry | We design fonts for blazing hot projects!
https://max.dev,"Max Schoening is a software designer working on tools for thought, creative expression, and planet scale computing."
https://formal-settings.com,"Formal Settings is a type and graphic design studio specialising in editorial design, identity and type driven visual communication."
https://objekteunserertage.com,Designed in Berlin &amp; Made in Germany
https://wild.as,"We bring together innovation, design, technology and business strategy to build award-winning websites, apps, and digital content."
https://studiofreight.com,"A design studio built on principle. We grow brands by making them easy to understand and impossible to ignore. Our creative experts support with branding, art direction, strategy, web design, web development, packaging, copywriting, lettering, illustration, photography, murals, signage, video, and beyond."
https://combo.co,Combo is an independent branding and innovation agency using strategy and design to unlock what’s next.
https://tom.so,"Tom Hackshaw is a school teacher and designer from Hokkaido, Japan. Currently based in Tāmaki Makaurau, Aotearoa."
https://www.publictype.us,Public is a collective of typeface and graphic designers. We have a boundless interest in constructing form to communicate. We are for curious discovery. We are advocates for type design. We work on custom typefaces for companies of all shapes and sizes. We count on a better tomorrow. We are Public.
https://cosmicshelter.com,Cosmic Shelter is a creative hub and digital studio. At the crossroad of engineering and art. We design and produce digital experiences that provoke emotions through tech.
https://nurecas.com,"visual,interaction,innovator,electronics,programming,NFT,art,creativity,crypto art,blockchain,augmented reality,virtual reality,artificial intelligence,ai,3d,patent,artist,design,designer"
https://www.paragraph.design,"→ Paragraph is the multidisciplinary design practice of Oliver Matzner, focusing on Branding, Editorial and Generative Design.We create digital experiences and analog sensations with an holistic design approach."
https://laurenthorson.com,Lauren Thorson is a designer.
https://lynnsohn.com,"Lynn Oh is a graphic designer based in New York City focusing on brand identity, type design, motion graphics, editorial, and interaction design...."
https://www.ppolder.com,"Philipp Polder is a multidisciplinary designer, webdeveloper and consultant specializing in unconventional online presences"
http://www.alphabet-type.com,Alphabet Type is a font production and type technology studio from Berlin offering tools and services for type designers and foundries.
https://www.oooz.club,OOOZ is a multidisciplinary design club based in cologne. We love to design from 60 up to 1000 bpm.
http://christopherprinz.com,Christopher Prinz is an Omaha based industrial designer seeking to expose extreme and rarely visible possibilities of materials and processes associated with manufacturing and construction.
https://juno-hamburg.com,"JUNO is a design-driven branding agency for the digital age from Hamburg, Germany."
https://pg-webstudio.de,"Webdesign für Göttingen und Umgebung, ob Wordpress, Drupal, Grav, Contao oder Joomla, SEO...."
https://justified.studio,A design &amp; technology studio helping brands create impact.
https://lucaiiriti.com,"I’m a multidisciplinary designer and art director currently based in Berlin. Specialised in visual communication, I craft meaningful brands through effective ideas and strategic thinking."
https://erichu.info,Eric Hu studio is the creative consultancy and design practice of New York art director Eric Hu.
https://alotofmoving.parts,"A design studio that tells stories about complicated systems at the intersection of architecture, culture, and technology."
https://seththompson.org,"Seth Thompson is the principal of A Lot of Moving Parts, a design and technology studio. He lives in Brooklyn, NY."
https://baukevanderlaan.eu,"Bauke designs and develops publications, identities, typefaces and digital products."
https://field.io,"FIELD.IO is an Artistic Practice for Experimental Design in London. We combine art + technology to create immersive audio-visual experiences, and powerful new formats of visual communication."
https://field.systems,"FIELD.SYSTEMS is an Artistic Practice for Experimental Design in London. We combine art + technology to create immersive audio-visual experiences, and powerful new formats of visual communication."
https://luizzanotello.com,Media artist and designer
https://fonts.studiofeixen.ch,Studio Feixen Fonts is a type foundry founded by the Swiss design studio Studio Feixen.
https://christoph.koe.berlin,Type Design &amp; Font Engineering
https://justanotherfoundry.com,"Founded in 2004, Just Another Foundry is oper­ated by Tim Ahrens and Shoko Mugikura – a type designer and a typo­graph­er, respect­ively. Despite our unas­sum­ing name, we are uncom­monly skilled in the design and produc­tion of text and display fonts for print and screen. In addi­tion to devel­op­ing our retail library, we provide custom and custom­ised typefaces for small and large clients alike. As one of the first webfont providers, we consider on-screen use of our fonts as import­ant as print. Our exper­i­ence in dealing with licens­ing and tech­no­lo­gical issues of new media helps us develop the ideal font package for your project."
https://liuleslie.github.io,"Portfolio website of Leslie Liu, print and interaction designer."
https://eric.young.li,Eric Li is a designer and software engineer based in New York.
https://im-burrow.com,Burrow is a interdisciplinary design studio based in Berlin
https://javierunknos.com,"JAVIER UNKNOS is a multidisciplinary designer currently based between Madrid &amp; Valencia specialy focused on type design and visual comunication for wide range of international clients in diverse fields such cultural, art, fashion, music and audiovisual industries."
https://pavellaptev.github.io,Pavel Laptev — digital designer
http://charlielemaignan.com,Graphic &amp; interactive designer focused on motion and typography. For inquiries say hi@charlielemaignan.com
https://grantcuster.com,Designer and engineer focused on new and alternative interfaces.
https://arrowtype.com,Design and development for modern typography
https://typefaces.pizza,Pizza Typefaces is an independent type design foundry. We bake and distribute flavored and custom fonts.
https://atelier-e.net,Creative studio for experimental &amp; electronic media. Strong &amp; aesthetic background in digital art &amp; design in both the visual &amp; the auditive spectrum.
https://atelier-anchor.com,graphic &amp; typeface design studio in shanghai. we make typeface as A narrative.
https://www.schick-toikka.com,Schick Toikka is a type foundry and graphic design studio established in 2010 by Florian Schick and Lauri Toikka.
https://www.openpurpose.com,"International multidisciplinary design agency based in Stockholm, Sweden."
https://www.wayward.group,"Wayward runs a group of companies founded by designer, Blank."
https://www.greylarson.com,"Grey Larson is a graphic designer in Salt Lake City, Utah."
https://aftonkleingroup.com,"Afton Klein Group is a design agency that works with brands in industries including technology, sports, fashion, entertainment, architecture, and the cultural arts. We have a strong belief that design is a way of thinking; this is the methodology through which we establish visual and communication strategies to provide our clients with a clear voice within culture and the market."
https://www.tim-peters.net,"bureau, creation, service, creative, design, studio, object, image, design, CGI, 3D, fashion, jewellery, cultural, museums, museum, studio, agence, office, art, crea, Antwerp, Antwerpen, Belgium, graphic, illustration, ad, art direction, motion, cgi, render, imagery, Tim Peters, Tim, Peters, Hasselt, Modemuseum Hasselt, Pukkelpop, Atelier 11, Wouters &amp; Hendrix, Eastpak"
http://fahrio.com,Fahri Özkaramanlı - Visual Communitaction Designer.
https://shira-inbar.com,"Shira Inbar is an independent graphic designer and image maker with an edge of motion graphics, living and working in New York."
https://www.alyssax.com,"I'm Alyssa X, a designer, developer, and serial maker. I've built products with over 120K users, been 3 times a Product Hunt Maker of The Year finalist, featured on Fast Company, and more."
https://www.hamishsmyth.com,"Archive of designer Hamish Smyth: Partner at Order, co-founder of Standards Manual, and former associate partner at Pentagram."
https://tipospereira.com,Tipos Pereira is a Type Foundry from the Brazilian designer Marcelo Magalhães. 
https://bureau.cool,"A boutique design studio and digital partner. Bureau Cool develops bespoke solutions in close partnership with brands, artists or cultural institutions. The work spans from digital to physical and its intersection."
https://letterror.com,"Type design, lettering, tools"
https://silly.berlin,"We are a team of photographers, art directors and set designers. We develop concepts, construct sets and wrap our ideas in photos, videos and other visual output."
https://www.908video.de,"motion design,motion graphics,animation,2d animation,3d animation,video editing,color grading,graphics,graphics design,design,agency,multimedia,ar,augmented reality,film production,projects,short films,music videos,voice recording,character animation,compositing,character design"
https://ryanbugden.com,Ryan Bugden is a typeface designer and graphic designer based in Brooklyn.
https://www.berndvolmer.com,"Bernd Volmer is a graphic and type designer from Germany, mainly working typefaces and printed matter. Offering strong concepts and expressive aesthetics."
https://anti.as,"ANTI Oslo. Award winning studio based in Oslo and Hamar, building brands through strategy, design, advertising, digital, broadcast, editorial content and social media."
https://www.fraserstanley.com,"Fraser Stanley is a designer and developer working from Melbourne. He is a partner at New Association and co-founder of independent publisher, Spooky Books."
https://rorykingetc.com,"Rory King is a multidisciplinary designer specializing in art direction, branding, identity development, and web design."
http://www.jakubstraka.info,Nancy Cain's Unique Bead Designs
https://xemantic.com,"Kazik Pogoda, creative technologist based in Berlin, producing interactive media art installations, generative design and robots"
https://dmnsgn.me,"Technical Lead / Computational Designer / Creative Developer / Generative Artisan with Variable, formerly with UNIT9: computer graphics, generative art, data visualization, computational design, experiments, tools... Before growing an interest for computational design, I studied interactive development at Gobelins school in Paris."
https://yes.patrick.works,"↳ Focussed on meaningful and environmental friendly work, 𝗮𝗹𝘄𝗮𝘆𝘀 𝘁𝗵𝗶𝗻𝗸𝘀 𝗯𝗲𝘆𝗼𝗻𝗱 𝗯𝗼𝘂𝗻𝗱𝗮𝗿𝗶𝗲𝘀. Creative Developer, Frontend Developer, UX-/UI Consultant/Designer – literally everything you need, no joke! ⌁ Shopify ⌁ Shopware ⌁ Wordpress ⌁ Craft CMS ⌁"
https://www.filamentgroup.com,Filament Group helps companies design and build super-fast responsive sites and web apps that are simple to use and accessible to everyone
https://liquid.city,"Liquid City is a design practice on the bleeding edge of XR, working with the world's top technology companies to define concepts of the future."
https://juerglehni.com,"art, design, technology, drawing, machine, drawing machine, spray-paint, chalk, vector, graphic, vector graphics, computing, physical computing, interaction, invention, human condition, tools"
https://barbora-demovic.eu,"Barbora Demovičová — I’m a graphic designer currently based in Berlin. I'm working independently as well as in close collaboration with other designers and experts. Besides developing visual and design solutions for various clients, I’m interested in independent publishing, exhibiting, AR design, illustration and writing. You can check out some of my projects and texts. Feel free to contact me. I’m open to new inquiries and collaborations."
https://khtype.com,"KH Type is a type foundry founded by Kurppa Hosk. We offer retail and bespoke typefaces along with other typography-related expertise, like wordmark refinements and art direction."
https://adapopowicz.com,design
https://paulinelepape.com,Graphic and Type Design — Amsterdam
https://fercozzi.com,"Independent graphic and type designer based in Buenos Aires, Argentina. Retail and custom typefaces, cheese and wine."
https://www.sunyoungoh.com,"A portfolio website of Sun Young Oh, an independent graphic and type designer."
http://morganevantorre.com,Morgane Vantorre is a Graphic and Type designer based in Paris
https://simongwinner.com,"Simon Gwinner is a Digital Designer from Switzerland, currently living in Berlin, Germany. Designing digital interfaces and thinking about possible futures. This is his very own (virtual) space. You are welcome. What would you like to see?"
http://www.cj2b.work,"Je suis Justin Bihan, graphiste diplômé de l'EESAB - Rennes. Je réponds à des commandes de design graphique."
https://nibressergo.com,"Enthusiastic Motion Designer, curious about visual experiments, new technologies, and interactive design. "
https://www.simonfosters.website,"I'm a designer who works with visual identities, user experiences, interfaces, systems and products."
https://giacomo.website,I am a Web &amp; Information designer.
https://einsdreidrei.com,"Media Art, Light Installation, Physical Interaction Design, Interactive Experiences"
https://siyumao.com,"Siyu Mao is a graphic designer, whose artistic and research interest focus on exploring visual aesthetic in social context. Based in Berlin working worldwide."
https://garrying.com,"Garry Ing is a designer living and practicing in Toronto, Canada. Garrying.com was a collection of possible scenarios, confrontations, and false starts spanning a period between the present and near future."
https://manufacturaindependente.org,"Manufactura Independente, Libre Graphics &amp; Design Research Studio"
https://adigital.agency,"Award-winning digital agency in the north west of England specialising in digital consultancy, bespoke website design and digital marketing."
https://maximage.biz,"digital solutions,visual identities,books,posters,typefaces,graphic design,genève,zurich,paris"
https://optimo.ch,Optimo is a Swiss type foundry that designs and publishes premium typefaces through its online catalogue and also offer custom fonts and bespoke versions.
https://vaska.com,"Jeffery Vaska is a Graphic Designer, Software Engineer and Creative Technologist originally from Seattle, Washington."
https://sparta3.com,We make automated design systems for fun and profit.
https://brycewilner.com,"Graphic design, type design, art, writing, teaching."
https://daneden.me,"The personal site, blog, and portfolio of Daniel Eden, a designer writing and thinking about design systems."
https://justinjay.wang,"Justin Jay Wang is a designer and developer in San Francisco who believes in simple, honest communication."
https://ibmix.de,"Wir sind Consultancy, Digitalagentur, Design-Studio und Tech-Company in einem. Eine neue Art von Partner – inspiriert durch 100 Jahre Tech-Expertise."
https://manuelbuerger.com,OUR DESIGN SOLUTIONS EMBRACE THE DISCOURSE OF SOCIAL AND CULTURAL SITUATIONS. The Laboratory of Manuel Bürger / Collaboratoires MB. Berlin / Paris. Visual Identities. Artdirection. Design.
https://www.rileygardiner.com,"Riley Gardiner is a graphic designer based in Toronto, Canada. He also produces music under the name Crisis Actor."
https://www.lilien-feld.de,"graphic design, web sites, design, communication, kommunikation exhibition, typography, logo, concept, ideas, unique, unconventional, Ausstellungsdesign, Berlin, Konzeption"
https://jeanboehm.de,Jean Boehm is a designer and developer with a love for typography!
https://heikkilotvonen.com,"Heikki Lotvonen is a coder &amp; designer from Finland specialized in modular design and text art. He's the creator and developer of Glyph Drawing Club, a fun new tool for modular design."
https://black-foundry.com,"We are Black[Foundry]. Combining design and technology, we create fonts that perform. Across borders, across touchpoints. For everyone and everywhere. Type des…"
https://v21.io,"v buckenham | artist / curator / game designer / creative technologist / etc | based in London, UK"
https://gusmiller.com,"August W. Miller, Oregon-based interactive designer and developer."
https://oof.studio,"We are an Oregon-based creative studio that specializes in the planning, design, and development of interactive experiences."
https://designingfriction.com,mail@designingfriction.com
https://linktr.ee,"Director, Interactive Designer, Educator, Friction Enthusiast, Mirror Soup Cook."
https://old.roelwouters.com,"Roel works as an independent conditional designer / director in the field of interaction, media design and film."
https://www.studiohumm.com,"A collective of designers, strategists, and developers committed to crafting beautiful digital experiences and engaging brands."
https://madsbrodt.com,"I'm a front-end engineer from Copenhagen. I design, create and support"
https://thisisreal.xyz,"3D,3d animation,3d web design,3D webDesign,3d website,art direction,creative,Render,web animation,Webdesign"
https://katharinanejdl.com,"Katharina Nejdl, graphic, design, development"
http://elizabethgoodspeed.com,"Elizabeth Goodspeed is a graphic designer specializing in typography, branding, identity, and, editorial design."
https://ertekin.xyz,"I'm a multidisciplinary designer based in Istanbul, focusing on product design, visuals, identities etc."
https://www.syedrezaali.com,"Generative, Computational Design, UI, GUI, Minimal, Modern, Art, Photography, Beauty, Visual, Spatial, Architecture, New Media, Interactive, Installations, Computer Graphics, Graphic Design, openFrameworks, Processing, Cinder, Creative Coding"
http://kim-kleinert.digitale-grafik.com,Kim Kleinert is a designer an developer living an working in Hamburg.
https://www.andrewnowacki.com,"Montreal-based developer, brand planner and designer helping ambitious brands and individuals appear as unique as they are."
https://hugohil.tech,"🧙‍♂️ hugohil is an independent creative technologist, designs &amp;&amp; builds modular tools &amp;&amp; parametric systems for digital experiences, conducts research &amp;&amp; development in the fields of immersive experiences, digital innovation, generative design, new medias."
https://www.hbruvry.com,"Hi, I'm Hugo Bruvry – a media artist convinced that design and programming are intertwined. I intend to explore new ideas and aesthetics while overcoming preconceptions and technical limits."
https://bjoerngiesecke.com,"Björn Giesecke, graphicdesign"
https://andreazaccuri.com,"Andrea Zaccuri works at the intersection of design and creative development. He specialized digital projects for cultural and commercial clients, often in collaborations with other creatives, technologists, and studios."
https://notedesignstudio.se,"Based in Stockholm since 2008 and today working all over the world, Note is a forward-thinking design studio with a potent collective spirit."
https://apracticeforeverydaylife.com,"A Practice for Everyday Life is a graphic design studio, type foundry and shop based in London."
https://www.risefx.com,"RISE | Visual Effects Studios is one of the biggest design studios for VFX in central Europe with offices in Berlin, Cologne, Munich and Stuttgart."
http://syntop.io,Studio for Interaction and Information Design
https://arialcrime.com,"Benedikt Bramböck. type designer, font technology expert, event curator &amp; organizer, writer."
http://philippneumeyer.com,"Ruediger aka Philipp Neumeyer is a professional ballet dancer, mediocre type designer and wannabe typographer. "
https://emilolsson.com,"Design, direction and development across brand, product, screen and print."
https://showmefonts.com,"Show Me Fonts is a Berlin-based Font Foundry by Bernd Volmer, dedicated to crafting quality fonts for branding, packaging, posters, variable font animations and web typography. A background in Font Engineering, Type Design, and Project Management, led Bernd to establishing Show Me Fonts."
https://tyfromtheinternet.com,"Type and graphic designer, open source contributor"
https://jensschnitzler.com,Jens Schnitzler is a typography-focused graphic designer who codes websites and draws typefaces. Closely collaborating with individuals and institutions in the fields of culture and academia he develops visual identities and shapes digital and analogue media since 2014.
https://liftoffdesignstudio.com,"Get custom branding, web design &amp; digital marketing services from Lift Off Design Studio - a professional design agency for small businesses. Contact us!"
https://www.nitzantregerman.com,"I'm a freelance motion graphics designer that is very interested in code and math. My main focus is mostly on motion graphics, procedural generation, and generative design."
https://georgebeattie.com,"Eager and passionate Senior Product Designer with a background in Art Direction, Graphic Design and Brand Strategy. Originally from the west coast of Ireland now living and working in Berlin, Germany.  "
http://amauryhamon.com,"Graphic Designer based in Lausanne, Switzerland."
https://www.maalavidaa.com,"Maalavidaa is Alycia Rainaud, a french Graphic Designer and Digital Artist based in Montréal, Canada."
https://refikanadolstudio.com,Refik Anadol Studio is a technology-driven art and design studio exists at the intersection of media arts and architecture with machine intelligence.
https://www.stockholmdesignlab.se,"Stockholm Design Lab transforms brands and businesses with simple, remarkable ideas."
https://www.ten-letters.com,"Ten Letters is a design studio focused on building compelling visual identities and helping ambitious brands communicate their values, grow and effectively engage with their audience."
https://nighot.com,Product Designer
https://dmma.ch,Web Design und Entwicklung Studio
https://tylerxhobbs.com,"A quick bio of Tyler Hobbs, a practicing generative artist, who creates his artwork through custom algorithms designed to produce intriguing images."
https://zajno.com,"We’re a digital design studio that’s all about breaking the mold! We specialize in crafting the wildest, most unconventional digital experiences out there."
https://iart.ch,"iart creates spaces for astonishing encounters between people and technology. We conceive, design and realise digitally enhanced architectures."
https://wimwepster.nl,I specialize in UX/UI for web and mobile and create visual designs for screen and paper. 
https://www.hydraulics.nyc,Manhattan Hydraulics is a product design company
https://unseen.co,"We're Unseen Studio, a world-class creative production agency. We help brands transform by blending meaningful branding, compelling digital experiences and motion productions. Design Studio of the Year – Awwwards."
https://shakeil.com,Shakeil Greeley —&nbsp; Art Director | Designer | Artist | Strategist | Writer
https://bakkenbaeck.com,"A technology-driven design studio. Building digital products, brands and businesses, we help ambitious companies identify, explore and respond to new opportunities."
https://julianhutton.com,"Julian Hutton is a designer living in Tasmania, Australia."
https://www.alterfact.net,Alterfact is an experimental design studio that specialises in 3D printing art.
https://catk.de,"CATK is a creative company specialised in the fields of design, motion, and music."
https://builders-club.com,"Production, Creative Agency, Creative Studio, Art Direction, Creative Direction, Creative Production Studio, VFX, CGI, Motion Design Studio, Creative, 3D Animation, 3D Motion, Film Production, Film Direction, Photography, Design"
https://www.harrisblondman.nl,"Digital, graphic, and design. Dutch-Swiss. Amsterdam-based. At the cutting edge of graphic tradition and digital experiment."
https://onsignals.net,“On Signals” is a design and development studio creating beautiful interactive things for screens and beyond. Founded by Martin Wecke.
https://littlefragments.com,"LITTLE FRAGMENTS aka Tom Walter is a creative webdeveloper (and occasionally designer) who likes responsive websites, clean design, photography, animation and typograhy."
https://repponen.com,"Originally from Estonia; I am a New York based interaction designer with a background in architecture. My career spans over 16 years in the industry building products, digital experiences, brands and simply fun and engaging things people love to use. For over 8 years I served as a creative director at Fantasy Interactive living in Stockholm, Sweden and New York City. For the past 5 years I create things at Anton &amp; Irene studio which I co-founded in Brooklyn. I’ve spoken at over 50 conferences around the world and I also teach on a regular basis at Harbour Space university in Barcelona, Spain."
https://www.anothercodeproject.eu,"Translating across the languages of ideas, concepts, research, design and code. Together with Product Owners, Editors and Designers we develop Websites, Online-Shops, Programming Interfaces<br>and Digital Tools."
https://www.klimaiteklimaite.com,Berlin based collaborative graphic design studio run by sisters Indrė &amp; Laura Klimaitė
https://aaronrolston.com,"Poly-platform web designer/developer, building on Webflow, Squarespace, &amp; Framer. I partner with studios and independent brands to compose websites that people love."
https://www.hyumankind.com,Hyam is an Art Director and Product Designer based in California.
https://www.ozgekeles.com,"Ozge Keles is a multidisciplinary designer and Webflow developer, specializing in creating brand identities and art direction for immersive &amp; interactive digital experiences."
http://www.malteeuler.com,"Freelance Branding, Webdesign, illuatration and Animation."
https://www.nathansmith.design,"Nathan Smith is an independent Design &amp; Art Director. His practice spans multiple disciplines; implementing a creative process that combines insight, strategy, imagination, technology and craft. Partnering with inspiring collaborators, innovators and brands; he aspires to create future-facing work that’s meaningful, connects with communities and is&nbsp;conducive of&nbsp;change."
https://space10.com,A research and design lab on a mission to create a better everyday life for people and the planet
https://doepelstrijkers.com,Exploring the space between nature and technology through bioclimatic and immersive design
https://field.blue,"FIELD.BLUE is an Artistic Practice for Experimental Design in London. We combine art + technology to create immersive audio-visual experiences, and powerful new formats of visual communication."
https://www.mariemadonna.com,"I am a graphic designer interested in digital and printed media, and their technical processes. My practice includes programming as a creative tool, AI-generated images, open-source publishing, editorial design and experimental techniques."
https://davespengeler.ch,"Online Portfolio von Dave Spengeler, Ein-Mann-Designstudio aus Zug/Zürich. Freelancer mit Fokus auf Marken- und Webentwicklung."
https://nsynk.de,"augmented reality, frankfurt, virtual reality, mixed reality, interactive, exhibits, broadcast, design, 3d, motion, stage, storytelling, art, presentation, augmentation, hololens, arkit, greenscreen "
https://paperdove.com,Design + Motion + Interaction
https://colindoerffler.com,Colin Doerffler
https://alexwidua.com,"Alex Widua, Interface Designer"
https://www.ordinaryfolk.co,Hi. We are Ordinary Folk. A motion design &amp; animation studio based in Vancouver. We love good work.
https://www.apn.works,Design + Development
https://www.jamestae.com,"James Tae is an NYC based creative specializing in visual design systems, motion graphics, web design, art direction, and branding."
https://www.sophiebritt.com,"Hi there! I'm Sophie, UI/UX designer working in New York City. Check out my portfolio!"
https://liebermannkiepereddemann.de,"Liebermann Kiepe Reddemann is a multidisciplinary design studio with a focus on digital technology. We are mainly working in the fields of culture and education, with the aim to create unconventional experiences for the contemporary media."
https://makkaihang.com,"Design practice in Hong Kong. Offering design solutions of Brand Identity, Book Design, Exhibitions, and Digital Website."
https://paika.org,"paika, pa-i-ka, 파이카, design, 디자인, art, 아트, 예술, graphic, 그래픽, designstudio, 디자인스튜디오, hajihoon, 하지훈, leesuhyang, 이수향, studio, 스튜디오, korea, 대한민국, 한국, seoul, 서울, Photoshop, 포토샵, Illustrator, 일러스트레이터, InDesign, 인디자인, AfterEffect, 에프터이펙트, cinema4d, 시네마4d, LightingRoom, 라이팅룸, Adobe, 어도비, Illust, 일러스트, Typography, 타이포그래피, MotionGraphic, 모션그래픽, WebDesign, 웹디자인, uiDesign, ux Design, Artwork, 2d, 3d, Architectural, 건축, Building, 건축물, Interior, 인테리어, Sculpture, 조각, Forming, 조형, Artist, 예술가, designer, 디자이너, Drawing, 드로잉, 문화, Culture, 전시, exhibition"
https://www.andywebb.com.au,"I'm Andy, a designer based in Melbourne forever trying to find the balance of work and play in design. I create things, shape things and help others discover and further their things, through strategy, identity and design. I create each piece of work from a strong concept and with purpose, even if s"
https://lamalama.nl,"Creative digital agency. We conceive and implement digital projects where branding, concept, design, motion, and development are interwoven."
https://actualsource.work,"Actual Source is the collaborative design practice of Davis Ngarupe (Cook Islands / USA) and JP Haynie (USA). Together, and with their community of collaborators, they design and execute publications, visual identities, websites, packaging, apparel, and physical spaces for clients in many diverse fields at large and small scale. Recent projects include an 8 book boxed set for A24 / HBO’s EUPHORIA, an identity system for Nike Design Exploration (NDE), and new visual identity for the Utah Museum of Contemporary Art."
https://cold-rice.info,"Cold Rice, Web Development, Utah, Javascript, Websites, Web Design, HTML, CSS, PHP, Python, Django, Vue, React, Gatsby, Nuxt, Next.js, Salt Lake City, Art, Bespoke"
https://www.noideas.website,"No Ideas is a graphic design studio in Brooklyn, New York. We create visual identities, websites, printed matter, editorial design, and art direction for commercial and cultural clients."
https://newinfo.studio,"New Information is a Brooklyn based design studio that opened in 2021. Currently, we are working with the Bernard and Anne Spitzer School of Architecture, the Queens Museum, Monacelli Press, and the Processing Foundation. We are Dave Yun, Inyeong Cho, and Stefanie Tam. To get in touch, please email us at hello@newinfo.studio or subscribe to our occasional newsletter."
https://serhiiserbin.com,"Serhii Serbin is a motion design artist with a passion for visual experiments and technology, based in Amsterdam."
https://studiocool.de,bold fonts and simple shapes
