,url,text,x,y
230,https://ttato.design,We work hand in hand with talented designers from around the world to create beautiful and timeless products.,21.000166,2.7253373
231,https://taliacotton.com,"Talia Cotton is a designer, coder, and educator who specializes in the intersection of brand identities and technology. She is leads the design and development of data-driven and algorithmic brand identities and websites at Pentagram in New York City, and teaches Core Interaction at Parsons School of Design.",17.973862,2.5180147
232,https://www.yonk.online,"Hello there! We are YONK, a 3D studio based in The Hague (NL). We specialise in using Virtual Reality sculpting software to create 3D character design and animations to be used in advertising, video clips, identity, face filters and a lot more. This tool has helped us develop a unique maximalist and whimsical style paired with tangible textures and vivid colours. We aim to create work that steers away from conventional 3D and is entirely playful, dream-like and sometimes, damn right weird!",18.460888,3.6814907
233,https://haha.services,A FULL SERVICE DESIGN AND DEVELOPEMENT STUDIO IN NYC,20.946177,2.63882
234,https://armarchitecture.com.au,"ARM Architecture is an award-winning architecture, urban design and interior design practice. We work around Australia and are known for our scholarship and creativity. We enrich our design work by incorporating aspects of each project’s culture, environment, history and character as well as its purpose. The outcomes are individual and distinctive. Each could exist nowhere else, and for nobody else.",20.71192,4.061095
235,https://www.metalab.com,"MetaLab helps some of the world’s top companies—like Slack and Google—design, build, and ship amazing products and services.",21.231766,4.012849
236,https://anthonyzukofsky.com,"ANTHONY ZUKOFSKY (b.1992) (he/him) is a graphic designer, educator and writer in New York, NY, building dynamic identity systems and interactive projects for...",18.85254,2.9300113
237,http://www.hansje.net,"Graphic designer Hansje van Halem (1978, pronunciation: [hans-yeh]) gathered recognition with her distinctive typography and geometric, almost psychedelic...",17.68031,3.4821556
238,http://hansje.net,"graphic design, typography, pattern, type",19.11499,3.760878
239,https://portorocha.com,PORTO ROCHA is a New York-based design and branding agency developing creative and strategic work that engages deeply with the world we live in.,21.30809,0.85349834
240,https://wildcosmos.studio,"Brand Strategy &nbsp; &nbsp;Graphic Design &nbsp; &nbsp;Community &nbsp; &nbsp; Wild Cosmos is a story-driven creative studio based in Malmö, Sweden.&nbsp; ( OUR...",21.699724,2.3062563
241,https://tautau.co,"Product Designer fluent with UX &amp; UI, running collaborative design workshops and user testing. Able to communicate design ideas and prototype with open web programming languages. Experienced in branding  and development of visual identities.",19.874666,2.927282
242,https://laurelschwulst.com,"Artist, writer, &amp; professor creating special environments for curiosity, learning, and reflecting. Currently teaching 'Graphic Design: Link' at Princeton.",18.7604,2.041884
243,http://www.pieterjangrandry.com,Berlin based graphic designer from Belgium,19.034904,3.346802
244,https://lydiawhite.info,"Lydia White is lead product designer at Tumblr, Inc in New York City. She also takes pictures and runs a half dome retreat called the Shell House.",20.687475,2.914792
245,http://www.createwithmalte.de,"Malte Weber is a Designer from Berlin. He is working at the intersection between Computer Science, Psychology and Design.",21.907248,4.573521
246,https://ewalthert.com,"Edgar Walthert's studio practice is typedesign while still maintaining a strong interest in graphic design. His strengths are at their best in combination, for instance, when a corporate identity benefits from a cutsom typeface.",20.748283,2.1395376
247,https://dirk-erdmann.com,"Interaction Designer living in the quarantine world. Mostly motion, sonic and visual experiences. New Media student at the UdK Berlin.",17.398584,3.5105708
248,https://studio-sml.com,"Studio S/M/L ist ein in Berlin ansässiges Gestaltungsbüro, spezialisiert auf Corporate Design, Editorial Design und kreative Designstrategien.",18.012787,2.37824
249,https://www.markuslerner.com,"Interaction Designer, Creative Coder",20.627602,3.0240948
250,https://y-u-k-i-k-o.com,"Yukiko is a Berlin-based creative agency specialising in creative direction, art direction, brand strategy, concept generation and graphic design for commercial and cultural clients alike.",18.976173,3.5945888
251,https://2x4.org,"We develop brand strategy, content, and design systems for creative partners everywhere.",21.063103,1.3266163
252,https://www.xxix.co,"Twenty Nine is a design and technology studio building brands, products, and experiences based mostly in New York City and Berlin.",21.135244,3.1600924
253,https://localprojects.com,"Local Projects is an exhibition and media design firm for museums and public spaces. While innovation drives much of today’s design, we’re interested in creating projects that endure.",19.864954,2.8559978
254,https://jansindler.com,"jansindler.com, Type, Jan, Šindler, Design, RoboFont, code, Czechia, Haag, Prague, Netherlands, KABK, Type and Media, TM, TM2020, Afrikola, Integra, rotor, variable, VTT, hinting",17.753565,4.3493614
255,https://troyleinster.com,Troy Leinster is an Australian typeface designer working in New York City.,21.440798,3.583636
256,https://nicholaschristowitz.com,Nicholas Christowitz is a graphic designer. He's one half of Http Studio and one third of Father Coffee. Berlin and busy.,20.14977,2.3358283
257,https://mad.ac,"MAD designs and develops digital products. We're a team of strategists, designers and technologists that unlocks creative potential in progressive organisations.",18.721113,4.869054
258,https://http.studio,Design and development for glowing rectangles,19.051104,4.0533557
259,https://www.hi-malta.com,This is Romina Malta's professional site. She is an art director with focus on illustration and sound design. ,17.30589,3.664186
260,http://www.wearecomposite.co,We design things that captivate and engage real people.,20.80344,3.4737523
261,https://wkshps.com,"Wkshps is a multidisciplinary design workshop that crafts identities for art institutions, public spaces, non-profits, and global brands alike.",19.467659,3.9907396
262,https://noideas.website,"No Ideas is a graphic design studio in Brooklyn, New York. We create identities, websites, printed matter, editorial design and art direction for commercial and cultural clients.",19.231533,4.1560545
263,https://othermeans.us,Other Means is a graphic design studio in New York.,21.918297,1.8304967
264,https://www.wearecollins.com,COLLINS is a brand experience design company based in New York and San Francisco.,18.752163,2.6416807
265,https://buck.co,"BUCK is a global creative company that brings brands, stories, and experiences to life through art, design, and technology.",18.730492,4.821567
266,https://bewe.me,Design + programming,20.498756,3.8869946
267,https://designsystems.international,Deeply technical design studio where communications meet systematic principles.,21.530504,2.6629968
268,https://dashdigital.studio,"Designed to engage. Built to connect. Driven by research &amp; strategy, we're a digital design studio that helps reimagine how customers connect to your brand.",18.70303,3.2298229
269,https://joschabruening.eu,This is the Portfolio of Joscha Bruening. He is a very good Designer. Some say even the best.,18.612438,3.0954003
270,https://www.jonathansplitlog.com,"Jonathan Splitlog is a product designer and collaborator in Chicago, IL working at Instrument on interface design for Google. Work Interface Design",22.429441,3.2666786
271,https://underware.nl,"Zealotry wouldn’t be an inappropriate collective noun for Underware. They not only design typefaces, they live type — they educate about type, they publish about type, they talk about type, they want (and organise) others to talk about type.",22.024364,3.9035072
272,https://bb.agency,"We are a full-service creative agency specialized in crafting human-centric digital experiences. Our process includes services such as branding, user experience and user interface design with frontend development and cms integration.",21.007895,3.6223698
273,http://alexchavot.fr,"alex,Alex,ALEX,chavot,Chavot,CHAVOT,ENSBA,Lyon,portfolio,graphiste,graphisme,indépendant,indépendant,typo,typographie,typeface,graphic,design,poster,affiches,photo,photographie",18.697474,4.0477943
274,https://portfolio-dananthony.vercel.app,Web designer and front-end web developer,20.332031,5.1306586
275,https://paperfox.com.au,Web Design | Web Development | Berlin | Melbourne,19.484562,2.3969736
276,https://www.lo-ol.design,"LO-OL type is a studio specialised in Latin, Hangeul and visual design revolving around typography and type design. The studio is located in Geneva, Switzerland.",20.058418,5.0264783
277,https://hottype.co,"Hot Type is a type foundry and design studio established by Marko Hrastovec. We design, produce and sell retail and custom typefaces.",19.896646,5.1950526
278,https://www.typemates.com,"Passionate type designers nearby Hamburg and Munich. Black and white experts, distributing typefaces of our font collection and design exclusive Custom Fonts.",19.464317,2.719164
279,https://klim.co.nz,"Klim Type Foundry is an independent typeface design studio led by Kris Sowersby and is based in Wellington, New Zealand. We sell a wide range of fonts online and undertake custom typographic work for international clients.",18.011105,3.3341968
280,https://www.typotheque.com,"Typotheque type foundry, get unique, high quality fonts for print and screens directly from the designers. We also create custom (bespoke) fonts for most world's languages.",20.126377,4.933778
281,https://processtypefoundry.com,"The Process Type Foundry is a small, internationally recognized typeface design studio based in the Twin Cities of Minneapolis and St. Paul, Minnesota.",19.964003,4.959165
282,https://order.design,"Order Type Foundry designs and releases practical typefaces for longterm applications. Research, intention, and detail define our process.",20.717728,5.0909796
283,https://type.land,"Typeland is an independent type design studio based in London. We offer retail fonts exclusively through our own website. We also develop custom fonts, work on commissioned projects, and specialise in multi-script design and production.",20.646076,1.5504231
284,https://mass-driver.com,Typeface design and font production studio. Mass-Driver works across disciplines to create high quality original fonts.,21.416283,2.1188898
285,https://tipografia.com.ar,"I’m a designer that works between type and software, bringing solutions to type foundries and other designers by helping them to improve their productivity trough streamlined workflows and ad-hoc tools.",19.03572,1.6897213
286,http://www.martijndeheer.nl,"Martijn de Heer is founder of â€“ and designer / creative coder at Apt Opt Out. Co-founder of SUSLIB. Coding teacher at the Royal Academy of Art, The Hague.",22.262907,2.2804313
287,http://aptoptout.studio,"A cross-disciplinary design studio, based in The Hague",18.887007,2.4375134
288,https://www.deniselu.com,"denise lu, graphics, data visualization, data vis, maps, charts, gis, visual journalist, developer, data, washington post, new york times, northwestern university, design, code",21.16724,3.6863184
289,https://emilkowal.ski,"I'm a developer interested in design, currently building ui at Compound.",19.689854,1.198519
290,https://www.unwind.nl,"Unwind offers consulting, project management, technology and design in the field of new media.",22.282883,1.5278515
291,https://janareddemann.de,Graphic design and development.,18.006693,2.9056904
292,https://www.tyfromtheinternet.com,"Graphic design, type design, photography, and the occasional video production, in Ithaca, New York.",21.96595,3.218352
293,https://margothofmans.com,Visual Artist - 3D Designer - Photogrammetry,20.469084,5.2420616
294,https://baubauwerk.com,"Hey, we're Baubauwerk, a branding &amp; design studio in Berlin.&nbsp;We build identities, we build websites and develop integrated communication through concept development, awesome creativity and outstanding graphic design.",19.777363,3.1575625
295,https://mohanvadivel.com,"Product designer, building interface for software medium.",20.613615,4.8409815
296,https://www.revolvertype.com,"Revolver Type Foundry - High quality fonts, lettering and custom type design.",22.563265,3.7776847
297,https://www.typearture.com,"Typeface design that is more that it's visuals, Typearture merges fonts with concepts, culture, illustration, experiment and a touch a humor.",17.613186,2.8994462
298,https://blazetype.eu,Type Design foundry | We design fonts for blazing hot projects!,21.608906,2.294609
299,https://max.dev,"Max Schoening is a software designer working on tools for thought, creative expression, and planet scale computing.",17.856798,2.6380756
300,https://formal-settings.com,"Formal Settings is a type and graphic design studio specialising in editorial design, identity and type driven visual communication.",21.09863,4.9193354
301,https://objekteunserertage.com,Designed in Berlin &amp; Made in Germany,17.863209,2.4373808
302,https://wild.as,"We bring together innovation, design, technology and business strategy to build award-winning websites, apps, and digital content.",20.603899,0.9583561
303,https://studiofreight.com,"A design studio built on principle. We grow brands by making them easy to understand and impossible to ignore. Our creative experts support with branding, art direction, strategy, web design, web development, packaging, copywriting, lettering, illustration, photography, murals, signage, video, and beyond.",18.699688,4.210794
304,https://combo.co,Combo is an independent branding and innovation agency using strategy and design to unlock what’s next.,20.016407,4.3860645
305,https://tom.so,"Tom Hackshaw is a school teacher and designer from Hokkaido, Japan. Currently based in Tāmaki Makaurau, Aotearoa.",20.739555,1.1531129
306,https://www.publictype.us,Public is a collective of typeface and graphic designers. We have a boundless interest in constructing form to communicate. We are for curious discovery. We are advocates for type design. We work on custom typefaces for companies of all shapes and sizes. We count on a better tomorrow. We are Public.,19.41685,2.3569093
307,https://cosmicshelter.com,Cosmic Shelter is a creative hub and digital studio. At the crossroad of engineering and art. We design and produce digital experiences that provoke emotions through tech.,22.17444,2.639307
308,https://nurecas.com,"visual,interaction,innovator,electronics,programming,NFT,art,creativity,crypto art,blockchain,augmented reality,virtual reality,artificial intelligence,ai,3d,patent,artist,design,designer",20.545395,2.817024
309,https://www.paragraph.design,"→ Paragraph is the multidisciplinary design practice of Oliver Matzner, focusing on Branding, Editorial and Generative Design.We create digital experiences and analog sensations with an holistic design approach.",20.246147,0.93186724
310,https://laurenthorson.com,Lauren Thorson is a designer.,20.887619,4.9637375
311,https://lynnsohn.com,"Lynn Oh is a graphic designer based in New York City focusing on brand identity, type design, motion graphics, editorial, and interaction design....",20.063715,2.673843
312,https://www.ppolder.com,"Philipp Polder is a multidisciplinary designer, webdeveloper and consultant specializing in unconventional online presences",19.280424,2.2340338
313,http://www.alphabet-type.com,Alphabet Type is a font production and type technology studio from Berlin offering tools and services for type designers and foundries.,19.35225,1.6986907
314,https://www.oooz.club,OOOZ is a multidisciplinary design club based in cologne. We love to design from 60 up to 1000 bpm.,22.471432,3.824422
315,http://christopherprinz.com,Christopher Prinz is an Omaha based industrial designer seeking to expose extreme and rarely visible possibilities of materials and processes associated with manufacturing and construction.,18.747421,5.3641605
316,https://juno-hamburg.com,"JUNO is a design-driven branding agency for the digital age from Hamburg, Germany.",18.784065,3.4937003
317,https://pg-webstudio.de,"Webdesign für Göttingen und Umgebung, ob Wordpress, Drupal, Grav, Contao oder Joomla, SEO....",21.944511,3.8235705
318,https://justified.studio,A design &amp; technology studio helping brands create impact.,19.283716,3.586138
319,https://lucaiiriti.com,"I’m a multidisciplinary designer and art director currently based in Berlin. Specialised in visual communication, I craft meaningful brands through effective ideas and strategic thinking.",21.081724,2.969948
320,https://erichu.info,Eric Hu studio is the creative consultancy and design practice of New York art director Eric Hu.,17.651896,4.249693
321,https://alotofmoving.parts,"A design studio that tells stories about complicated systems at the intersection of architecture, culture, and technology.",18.329197,1.1719946
322,https://seththompson.org,"Seth Thompson is the principal of A Lot of Moving Parts, a design and technology studio. He lives in Brooklyn, NY.",18.288408,1.2303842
323,https://baukevanderlaan.eu,"Bauke designs and develops publications, identities, typefaces and digital products.",22.288824,1.4200622
324,https://field.io,"FIELD.IO is an Artistic Practice for Experimental Design in London. We combine art + technology to create immersive audio-visual experiences, and powerful new formats of visual communication.",20.233433,4.6974745
325,https://field.systems,"FIELD.SYSTEMS is an Artistic Practice for Experimental Design in London. We combine art + technology to create immersive audio-visual experiences, and powerful new formats of visual communication.",20.293497,4.391626
326,https://luizzanotello.com,Media artist and designer,19.330498,4.277365
327,https://fonts.studiofeixen.ch,Studio Feixen Fonts is a type foundry founded by the Swiss design studio Studio Feixen.,22.699593,3.3375134
328,https://christoph.koe.berlin,Type Design &amp; Font Engineering,22.111662,3.9115758
329,https://justanotherfoundry.com,"Founded in 2004, Just Another Foundry is oper­ated by Tim Ahrens and Shoko Mugikura – a type designer and a typo­graph­er, respect­ively. Despite our unas­sum­ing name, we are uncom­monly skilled in the design and produc­tion of text and display fonts for print and screen. In addi­tion to devel­op­ing our retail library, we provide custom and custom­ised typefaces for small and large clients alike. As one of the first webfont providers, we consider on-screen use of our fonts as import­ant as print. Our exper­i­ence in dealing with licens­ing and tech­no­lo­gical issues of new media helps us develop the ideal font package for your project.",21.363926,2.3532348
330,https://liuleslie.github.io,"Portfolio website of Leslie Liu, print and interaction designer.",17.955992,3.9900155
331,https://eric.young.li,Eric Li is a designer and software engineer based in New York.,22.36692,2.57064
332,https://im-burrow.com,Burrow is a interdisciplinary design studio based in Berlin,20.55858,4.009357
333,https://javierunknos.com,"JAVIER UNKNOS is a multidisciplinary designer currently based between Madrid &amp; Valencia specialy focused on type design and visual comunication for wide range of international clients in diverse fields such cultural, art, fashion, music and audiovisual industries.",22.139755,4.1115513
334,https://pavellaptev.github.io,Pavel Laptev — digital designer,20.95577,3.8559105
335,http://charlielemaignan.com,Graphic &amp; interactive designer focused on motion and typography. For inquiries say hi@charlielemaignan.com,20.352797,5.017499
336,https://grantcuster.com,Designer and engineer focused on new and alternative interfaces.,18.285892,1.5077006
337,https://arrowtype.com,Design and development for modern typography,20.349379,3.5808008
338,https://typefaces.pizza,Pizza Typefaces is an independent type design foundry. We bake and distribute flavored and custom fonts.,20.28868,4.6051173
339,https://atelier-e.net,Creative studio for experimental &amp; electronic media. Strong &amp; aesthetic background in digital art &amp; design in both the visual &amp; the auditive spectrum.,18.168558,4.2260456
340,https://atelier-anchor.com,graphic &amp; typeface design studio in shanghai. we make typeface as A narrative.,19.551746,3.0474358
341,https://www.schick-toikka.com,Schick Toikka is a type foundry and graphic design studio established in 2010 by Florian Schick and Lauri Toikka.,21.416634,3.2396693
342,https://www.openpurpose.com,"International multidisciplinary design agency based in Stockholm, Sweden.",18.14977,3.730219
343,https://www.wayward.group,"Wayward runs a group of companies founded by designer, Blank.",19.99105,2.4708128
344,https://www.greylarson.com,"Grey Larson is a graphic designer in Salt Lake City, Utah.",22.105732,2.551985
345,https://aftonkleingroup.com,"Afton Klein Group is a design agency that works with brands in industries including technology, sports, fashion, entertainment, architecture, and the cultural arts. We have a strong belief that design is a way of thinking; this is the methodology through which we establish visual and communication strategies to provide our clients with a clear voice within culture and the market.",19.648458,2.3693764
346,https://www.tim-peters.net,"bureau, creation, service, creative, design, studio, object, image, design, CGI, 3D, fashion, jewellery, cultural, museums, museum, studio, agence, office, art, crea, Antwerp, Antwerpen, Belgium, graphic, illustration, ad, art direction, motion, cgi, render, imagery, Tim Peters, Tim, Peters, Hasselt, Modemuseum Hasselt, Pukkelpop, Atelier 11, Wouters &amp; Hendrix, Eastpak",18.395443,3.8811984
347,http://fahrio.com,Fahri Özkaramanlı - Visual Communitaction Designer.,20.606955,1.49425
348,https://shira-inbar.com,"Shira Inbar is an independent graphic designer and image maker with an edge of motion graphics, living and working in New York.",20.6835,4.6866517
349,https://www.alyssax.com,"I'm Alyssa X, a designer, developer, and serial maker. I've built products with over 120K users, been 3 times a Product Hunt Maker of The Year finalist, featured on Fast Company, and more.",18.81339,4.285974
350,https://www.hamishsmyth.com,"Archive of designer Hamish Smyth: Partner at Order, co-founder of Standards Manual, and former associate partner at Pentagram.",21.030167,4.841496
351,https://tipospereira.com,Tipos Pereira is a Type Foundry from the Brazilian designer Marcelo Magalhães. ,17.844791,3.1502008
352,https://bureau.cool,"A boutique design studio and digital partner. Bureau Cool develops bespoke solutions in close partnership with brands, artists or cultural institutions. The work spans from digital to physical and its intersection.",19.975826,1.9269056
353,https://letterror.com,"Type design, lettering, tools",21.734154,2.315454
354,https://silly.berlin,"We are a team of photographers, art directors and set designers. We develop concepts, construct sets and wrap our ideas in photos, videos and other visual output.",17.34261,3.9229875
355,https://www.908video.de,"motion design,motion graphics,animation,2d animation,3d animation,video editing,color grading,graphics,graphics design,design,agency,multimedia,ar,augmented reality,film production,projects,short films,music videos,voice recording,character animation,compositing,character design",17.920202,2.4786909
356,https://ryanbugden.com,Ryan Bugden is a typeface designer and graphic designer based in Brooklyn.,20.499117,1.72894
357,https://www.berndvolmer.com,"Bernd Volmer is a graphic and type designer from Germany, mainly working typefaces and printed matter. Offering strong concepts and expressive aesthetics.",20.254587,2.0597281
358,https://anti.as,"ANTI Oslo. Award winning studio based in Oslo and Hamar, building brands through strategy, design, advertising, digital, broadcast, editorial content and social media.",21.922873,2.6961532
359,https://www.fraserstanley.com,"Fraser Stanley is a designer and developer working from Melbourne. He is a partner at New Association and co-founder of independent publisher, Spooky Books.",19.28628,1.0153368
360,https://rorykingetc.com,"Rory King is a multidisciplinary designer specializing in art direction, branding, identity development, and web design.",19.444698,0.92412573
361,http://www.jakubstraka.info,Nancy Cain's Unique Bead Designs,18.724054,3.2306044
362,https://xemantic.com,"Kazik Pogoda, creative technologist based in Berlin, producing interactive media art installations, generative design and robots",18.462296,3.8410952
363,https://dmnsgn.me,"Technical Lead / Computational Designer / Creative Developer / Generative Artisan with Variable, formerly with UNIT9: computer graphics, generative art, data visualization, computational design, experiments, tools... Before growing an interest for computational design, I studied interactive development at Gobelins school in Paris.",18.394873,3.4313195
364,https://yes.patrick.works,"↳ Focussed on meaningful and environmental friendly work, 𝗮𝗹𝘄𝗮𝘆𝘀 𝘁𝗵𝗶𝗻𝗸𝘀 𝗯𝗲𝘆𝗼𝗻𝗱 𝗯𝗼𝘂𝗻𝗱𝗮𝗿𝗶𝗲𝘀. Creative Developer, Frontend Developer, UX-/UI Consultant/Designer – literally everything you need, no joke! ⌁ Shopify ⌁ Shopware ⌁ Wordpress ⌁ Craft CMS ⌁",21.217415,1.4253852
365,https://www.filamentgroup.com,Filament Group helps companies design and build super-fast responsive sites and web apps that are simple to use and accessible to everyone,19.784702,3.699369
366,https://liquid.city,"Liquid City is a design practice on the bleeding edge of XR, working with the world's top technology companies to define concepts of the future.",20.405462,4.949824
367,https://juerglehni.com,"art, design, technology, drawing, machine, drawing machine, spray-paint, chalk, vector, graphic, vector graphics, computing, physical computing, interaction, invention, human condition, tools",21.625605,2.8427813
368,https://barbora-demovic.eu,"Barbora Demovičová — I’m a graphic designer currently based in Berlin. I'm working independently as well as in close collaboration with other designers and experts. Besides developing visual and design solutions for various clients, I’m interested in independent publishing, exhibiting, AR design, illustration and writing. You can check out some of my projects and texts. Feel free to contact me. I’m open to new inquiries and collaborations.",19.82603,3.4159298
369,https://khtype.com,"KH Type is a type foundry founded by Kurppa Hosk. We offer retail and bespoke typefaces along with other typography-related expertise, like wordmark refinements and art direction.",20.22482,5.2275004
370,https://adapopowicz.com,design,22.728191,3.312991
371,https://paulinelepape.com,Graphic and Type Design — Amsterdam,20.089432,3.9386601
372,https://fercozzi.com,"Independent graphic and type designer based in Buenos Aires, Argentina. Retail and custom typefaces, cheese and wine.",19.508984,3.0767674
373,https://www.sunyoungoh.com,"A portfolio website of Sun Young Oh, an independent graphic and type designer.",22.114376,2.0268295
374,http://morganevantorre.com,Morgane Vantorre is a Graphic and Type designer based in Paris,19.395716,1.4092317
375,https://simongwinner.com,"Simon Gwinner is a Digital Designer from Switzerland, currently living in Berlin, Germany. Designing digital interfaces and thinking about possible futures. This is his very own (virtual) space. You are welcome. What would you like to see?",18.41974,2.9366498
376,http://www.cj2b.work,"Je suis Justin Bihan, graphiste diplômé de l'EESAB - Rennes. Je réponds à des commandes de design graphique.",21.10294,2.033271
377,https://nibressergo.com,"Enthusiastic Motion Designer, curious about visual experiments, new technologies, and interactive design. ",18.982918,0.68762773
378,https://www.simonfosters.website,"I'm a designer who works with visual identities, user experiences, interfaces, systems and products.",18.237982,1.6213713
379,https://giacomo.website,I am a Web &amp; Information designer.,19.757523,2.3592277
380,https://einsdreidrei.com,"Media Art, Light Installation, Physical Interaction Design, Interactive Experiences",21.699791,2.9719725
381,https://siyumao.com,"Siyu Mao is a graphic designer, whose artistic and research interest focus on exploring visual aesthetic in social context. Based in Berlin working worldwide.",17.796986,2.6454382
382,https://garrying.com,"Garry Ing is a designer living and practicing in Toronto, Canada. Garrying.com was a collection of possible scenarios, confrontations, and false starts spanning a period between the present and near future.",19.950613,4.274301
383,https://manufacturaindependente.org,"Manufactura Independente, Libre Graphics &amp; Design Research Studio",20.090256,4.9922905
384,https://adigital.agency,"Award-winning digital agency in the north west of England specialising in digital consultancy, bespoke website design and digital marketing.",22.353958,4.1403823
385,https://maximage.biz,"digital solutions,visual identities,books,posters,typefaces,graphic design,genève,zurich,paris",20.137177,3.18667
386,https://optimo.ch,Optimo is a Swiss type foundry that designs and publishes premium typefaces through its online catalogue and also offer custom fonts and bespoke versions.,20.239437,3.671251
387,https://vaska.com,"Jeffery Vaska is a Graphic Designer, Software Engineer and Creative Technologist originally from Seattle, Washington.",20.060696,3.677224
388,https://sparta3.com,We make automated design systems for fun and profit.,18.174683,3.8150485
389,https://brycewilner.com,"Graphic design, type design, art, writing, teaching.",21.705763,4.1576753
390,https://daneden.me,"The personal site, blog, and portfolio of Daniel Eden, a designer writing and thinking about design systems.",19.718521,4.035531
391,https://justinjay.wang,"Justin Jay Wang is a designer and developer in San Francisco who believes in simple, honest communication.",19.754221,2.1132362
392,https://ibmix.de,"Wir sind Consultancy, Digitalagentur, Design-Studio und Tech-Company in einem. Eine neue Art von Partner – inspiriert durch 100 Jahre Tech-Expertise.",18.551186,3.676639
393,https://manuelbuerger.com,OUR DESIGN SOLUTIONS EMBRACE THE DISCOURSE OF SOCIAL AND CULTURAL SITUATIONS. The Laboratory of Manuel Bürger / Collaboratoires MB. Berlin / Paris. Visual Identities. Artdirection. Design.,21.115984,3.9708786
394,https://www.rileygardiner.com,"Riley Gardiner is a graphic designer based in Toronto, Canada. He also produces music under the name Crisis Actor.",20.240532,2.5711718
395,https://www.lilien-feld.de,"graphic design, web sites, design, communication, kommunikation exhibition, typography, logo, concept, ideas, unique, unconventional, Ausstellungsdesign, Berlin, Konzeption",18.581762,3.8618612
396,https://jeanboehm.de,Jean Boehm is a designer and developer with a love for typography!,21.852207,1.0274365
397,https://heikkilotvonen.com,"Heikki Lotvonen is a coder &amp; designer from Finland specialized in modular design and text art. He's the creator and developer of Glyph Drawing Club, a fun new tool for modular design.",22.880674,2.929251
398,https://black-foundry.com,"We are Black[Foundry]. Combining design and technology, we create fonts that perform. Across borders, across touchpoints. For everyone and everywhere. Type des…",20.654482,3.485073
399,https://v21.io,"v buckenham | artist / curator / game designer / creative technologist / etc | based in London, UK",21.847277,2.6464612
400,https://gusmiller.com,"August W. Miller, Oregon-based interactive designer and developer.",22.697983,2.2751741
401,https://oof.studio,"We are an Oregon-based creative studio that specializes in the planning, design, and development of interactive experiences.",18.59247,0.8813926
402,https://designingfriction.com,mail@designingfriction.com,18.239866,4.658255
403,https://linktr.ee,"Director, Interactive Designer, Educator, Friction Enthusiast, Mirror Soup Cook.",21.945217,4.2496095
404,https://old.roelwouters.com,"Roel works as an independent conditional designer / director in the field of interaction, media design and film.",22.461084,3.8659964
405,https://www.studiohumm.com,"A collective of designers, strategists, and developers committed to crafting beautiful digital experiences and engaging brands.",21.342392,3.679109
406,https://madsbrodt.com,"I'm a front-end engineer from Copenhagen. I design, create and support",20.247536,2.1329806
407,https://thisisreal.xyz,"3D,3d animation,3d web design,3D webDesign,3d website,art direction,creative,Render,web animation,Webdesign",21.615538,1.0847763
408,https://katharinanejdl.com,"Katharina Nejdl, graphic, design, development",19.512478,0.86489457
409,http://elizabethgoodspeed.com,"Elizabeth Goodspeed is a graphic designer specializing in typography, branding, identity, and, editorial design.",19.518766,1.6729398
410,https://ertekin.xyz,"I'm a multidisciplinary designer based in Istanbul, focusing on product design, visuals, identities etc.",18.475878,5.2266426
411,https://www.syedrezaali.com,"Generative, Computational Design, UI, GUI, Minimal, Modern, Art, Photography, Beauty, Visual, Spatial, Architecture, New Media, Interactive, Installations, Computer Graphics, Graphic Design, openFrameworks, Processing, Cinder, Creative Coding",17.945498,1.7536011
412,http://kim-kleinert.digitale-grafik.com,Kim Kleinert is a designer an developer living an working in Hamburg.,22.072927,1.5353397
413,https://www.andrewnowacki.com,"Montreal-based developer, brand planner and designer helping ambitious brands and individuals appear as unique as they are.",22.049185,2.5870724
414,https://hugohil.tech,"🧙‍♂️ hugohil is an independent creative technologist, designs &amp;&amp; builds modular tools &amp;&amp; parametric systems for digital experiences, conducts research &amp;&amp; development in the fields of immersive experiences, digital innovation, generative design, new medias.",17.290403,3.6895971
415,https://www.hbruvry.com,"Hi, I'm Hugo Bruvry – a media artist convinced that design and programming are intertwined. I intend to explore new ideas and aesthetics while overcoming preconceptions and technical limits.",18.44001,4.122854
416,https://bjoerngiesecke.com,"Björn Giesecke, graphicdesign",19.381472,4.5398026
417,https://andreazaccuri.com,"Andrea Zaccuri works at the intersection of design and creative development. He specialized digital projects for cultural and commercial clients, often in collaborations with other creatives, technologists, and studios.",19.568638,2.39363
418,https://notedesignstudio.se,"Based in Stockholm since 2008 and today working all over the world, Note is a forward-thinking design studio with a potent collective spirit.",20.977211,2.0362756
419,https://apracticeforeverydaylife.com,"A Practice for Everyday Life is a graphic design studio, type foundry and shop based in London.",21.976213,1.2407913
420,https://www.risefx.com,"RISE | Visual Effects Studios is one of the biggest design studios for VFX in central Europe with offices in Berlin, Cologne, Munich and Stuttgart.",20.419281,0.86334646
421,http://syntop.io,Studio for Interaction and Information Design,19.804049,4.227213
422,https://arialcrime.com,"Benedikt Bramböck. type designer, font technology expert, event curator &amp; organizer, writer.",19.886738,4.6027737
423,http://philippneumeyer.com,"Ruediger aka Philipp Neumeyer is a professional ballet dancer, mediocre type designer and wannabe typographer. ",21.777794,3.2087264
424,https://emilolsson.com,"Design, direction and development across brand, product, screen and print.",18.300985,4.3384223
